0.3055956468225691, 1.8815979788819073
0.35549394312366395, 1.8835398069573106
0.4030524065556779, 1.8873535013279785
0.45288721901923956, 1.895857744380385
0.5038556714387511, 1.9071760057005898
0.5513959966314699, 1.912864675778973
0.6035797110837597, 1.9185595646822573
0.6498594286454624, 1.9345590464468487
0.6997395867072618, 1.9383758502299673
0.7506536244088879, 1.9553190386733177
0.7982030187212542, 1.9600702208978433
0.8469041912288657, 1.9657604456824518
0.8944717237805275, 1.968636652199262
0.9453585541232106, 1.9883923042041853
0.9952477813046579, 1.9912716201334462
